"state","expenditure_title","year","amount","amount_z_score_avg"
"Alabama","teacher_salaries_vocational_education","2010","110309000.0","-0.000000000000000000167803030303030303"
"Alabama","teacher_salaries_vocational_education","2011","107614000.0","-0.000000000000000000614166666666666667"
"Alabama","teacher_salaries_vocational_education","2012","105162000.0","-0.000000000000000000225606060606060606"
"Alabama","teacher_salaries_vocational_education","2013","108247000.0","0.000000000000000000171343283582089552"
"Alabama","teacher_salaries_vocational_education","2014","110787000.0","0.000000000000000000656666666666666667"
"Alabama","teacher_salaries_vocational_education","2015","112340000.0","-0.000000000000000001386865671641791045"
"Alabama","teacher_salaries_vocational_education","2016","114102000.0","-0.000000000000000000231194029850746269"
"Alabama","teacher_salaries_vocational_education","2017","119964000.0","-0.000000000000000000191386861313868613"
"Alabama","teacher_salaries_vocational_education","2018","122486000.0","0.000000000000000000082335766423357664"
"Alabama","teacher_salaries_vocational_education","2019","126241000.0","0.000000000000000000511240875912408759"
"Alabama","tech_related_supplies_services","2019","136532000.0","0.000000000000000000529197080291970803"
"Alabama","cares_act_expenditure_tech_related_supplies_services","2020","68281000.0","0.000000000000000000657936507936507937"
"Alabama","teacher_salaries_vocational_education","2020","131253000.0","-0.000000000000000000114130434782608696"
"Alabama","tech_related_supplies_services","2020","203897000.0","-0.000000000000000000173985507246376812"
"Arizona","teacher_salaries_vocational_education","2010","25840000.0","-0.000000000000000001676000000000000000"
"Arizona","teacher_salaries_vocational_education","2011","10666000.0","-0.000000000000000003134400000000000000"
"Arizona","teacher_salaries_vocational_education","2012","15704000.0","0.000000000000000000770540540540540541"
"Arizona","teacher_salaries_vocational_education","2013","36115000.0","-0.000000000000000001218444444444444444"
"Arizona","teacher_salaries_vocational_education","2014","60302000.0","-0.000000000000000001116700000000000000"
"Arizona","teacher_salaries_vocational_education","2015","68289000.0","0.000000000000000000356153846153846154"
"Arizona","teacher_salaries_vocational_education","2016","70255000.0","-0.000000000000000000115428571428571429"
"Arizona","tech_related_supplies_services","2016","160817000.0","-0.000000000000000000321327014218009479"
"Arizona","teacher_salaries_vocational_education","2017","72473000.0","-0.000000000000000000538396226415094340"
"Arizona","tech_related_equipment","2017","39301000.0","-0.000000000000000000853577235772357724"
"Arizona","tech_related_supplies_services","2017","161201000.0","0.000000000000000000872857142857142857"
"Arizona","teacher_salaries_vocational_education","2018","31559000.0","0.000000000000000000038437500000000000"
"Arizona","tech_related_equipment","2018","48876000.0","-0.000000000000000000069782608695652174"
"Arizona","tech_related_supplies_services","2018","194554000.0","0.000000000000000001160524017467248908"
"Arizona","teacher_salaries_vocational_education","2019","94500000.0","-0.000000000000000000027297297297297297"
"Arizona","tech_related_equipment","2019","51768000.0","-0.000000000000000000668888888888888889"
"Arizona","tech_related_supplies_services","2019","232030000.0","-0.000000000000000000393593073593073593"
"Arizona","teacher_salaries_vocational_education","2020","102368000.0","-0.000000000000000000118376068376068376"
"Arizona","tech_related_equipment","2020","49340000.0","0.000000000000000000409415584415584416"
"Arizona","tech_related_supplies_services","2020","236402000.0","-0.000000000000000000370909090909090909"
"Arkansas","teacher_salaries_vocational_education","2010","83821000.0","0.000000000000000000109836734693877551"
"Arkansas","teacher_salaries_vocational_education","2011","82936000.0","-0.000000000000000000467634854771784232"
"Arkansas","teacher_salaries_vocational_education","2012","81519000.0","0.000000000000000000094243697478991597"
"Arkansas","teacher_salaries_vocational_education","2013","80895000.0","0.000000000000000000773432203389830508"
"Arkansas","teacher_salaries_vocational_education","2014","81343000.0","-0.000000000000000000646765957446808511"
"Arkansas","teacher_salaries_vocational_education","2015","81567000.0","0.000000000000000000642245762711864407"
"Arkansas","tech_related_equipment","2015","31144000.0","-0.000000000000000000607733333333333333"
"Arkansas","tech_related_supplies_services","2015","106532000.0","-0.000000000000000000104501992031872510"
"Arkansas","teacher_salaries_vocational_education","2016","81168000.0","0.000000000000000001249181034482758621"
"Arkansas","tech_related_equipment","2016","28749000.0","0.000000000000000000734311111111111111"
"Arkansas","tech_related_supplies_services","2016","96141000.0","0.000000000000000000404939759036144578"
"Arkansas","teacher_salaries_vocational_education","2017","81499000.0","-0.000000000000000000335879828326180258"
"Arkansas","tech_related_equipment","2017","23473000.0","-0.000000000000000003228687782805429864"
"Arkansas","tech_related_supplies_services","2017","100882000.0","-0.000000000000000000107080000000000000"
"Arkansas","teacher_salaries_vocational_education","2018","82184000.0","0.000000000000000000102457627118644068"
"Arkansas","tech_related_equipment","2018","22537000.0","-0.000000000000000000320636363636363636"
"Arkansas","tech_related_supplies_services","2018","103130000.0","0.000000000000000000311840000000000000"
"Arkansas","teacher_salaries_vocational_education","2019","83231000.0","0.000000000000000000223771186440677966"
"Arkansas","tech_related_equipment","2019","23718000.0","0.000000000000000000104225352112676056"
"Arkansas","tech_related_supplies_services","2019","100208000.0","0.000000000000000000320280000000000000"
"Arkansas","cares_act_expenditure_tech_related_equipment","2020","528000.0","0.000000000000000002762105263157894737"
"Arkansas","cares_act_expenditure_tech_related_supplies_services","2020","966000.0","0.000000000000000011267586206896551724"
"Arkansas","teacher_salaries_vocational_education","2020","82738000.0","0.000000000000000000594658119658119658"
"Arkansas","tech_related_equipment","2020","26468000.0","-0.000000000000000001277772511848341232"
"Arkansas","tech_related_supplies_services","2020","100538000.0","0.000000000000000000134200000000000000"
"California","teacher_salaries_vocational_education","2010","118947000.0","0.000000000000000000047674418604651163"
"California","teacher_salaries_vocational_education","2011","115226000.0","0.000000000000000000243861788617886179"
"California","teacher_salaries_vocational_education","2012","102597000.0","0.000000000000000000956885245901639344"
"California","teacher_salaries_vocational_education","2013","123479000.0","-0.000000000000000000722401433691756272"
"California","teacher_salaries_vocational_education","2014","129725000.0","0.000000000000000000127702702702702703"
"California","teacher_salaries_vocational_education","2015","135425000.0","0.000000000000000000239150326797385621"
"California","teacher_salaries_vocational_education","2016","204966000.0","0.000000000000000000023884297520661157"
"California","teacher_salaries_vocational_education","2017","302043000.0","0.000000000000000000327796610169491525"
"California","teacher_salaries_vocational_education","2018","338070000.0","0.000000000000000000164441805225653207"
"California","teacher_salaries_vocational_education","2019","383185000.0","0.000000000000000000313708920187793427"
"California","teacher_salaries_vocational_education","2020","406374000.0","0.000000000000000000044238875878220141"
"Colorado","teacher_salaries_vocational_education","2010","87894000.0","0.000000000000000000110867052023121387"
"Colorado","teacher_salaries_vocational_education","2011","82633000.0","-0.000000000000000000081428571428571429"
"Colorado","teacher_salaries_vocational_education","2012","78077000.0","0.000000000000000000559371428571428571"
"Colorado","teacher_salaries_vocational_education","2013","96626000.0","0.000000000000000000359080459770114943"
"Colorado","teacher_salaries_vocational_education","2014","110343000.0","0.000000000000000000564885057471264368"
"Colorado","teacher_salaries_vocational_education","2015","114921000.0","-0.000000000000000000130635838150289017"
"Colorado","tech_related_equipment","2015","32875000.0","0.000000000000000000642210526315789474"
"Colorado","tech_related_supplies_services","2015","81025000.0","0.000000000000000000091390374331550802"
"Colorado","teacher_salaries_vocational_education","2016","126030000.0","0.000000000000000001483647058823529412"
"Colorado","tech_related_equipment","2016","41669000.0","-0.000000000000000000120707070707070707"
"Colorado","tech_related_supplies_services","2016","84766000.0","0.000000000000000000779157894736842105"
"Colorado","teacher_salaries_vocational_education","2017","125265000.0","0.000000000000000000415697674418604651"
"Colorado","tech_related_equipment","2017","43972000.0","-0.0000000000000000000025490196078431372549"
"Colorado","tech_related_supplies_services","2017","88885000.0","-0.000000000000000000746858638743455497"
"Colorado","teacher_salaries_vocational_education","2018","126285000.0","0.000000000000000000631666666666666667"
"Colorado","tech_related_equipment","2018","52260000.0","-0.000000000000000000019801980198019802"
"Colorado","tech_related_supplies_services","2018","81975000.0","-0.000000000000000000589739583333333333"
"Colorado","teacher_salaries_vocational_education","2019","26617000.0","-0.000000000000000001013229166666666667"
"Colorado","tech_related_equipment","2019","45924000.0","-0.000000000000000001558058252427184466"
"Colorado","tech_related_supplies_services","2019","94428000.0","0.000000000000000001041875000000000000"
"Colorado","cares_act_expenditure_tech_related_equipment","2020","3761000.0","0.000000000000000001450454545454545455"
"Colorado","cares_act_expenditure_tech_related_supplies_services","2020","9718000.0","-0.000000000000000001578444444444444444"
"Colorado","teacher_salaries_vocational_education","2020","35153000.0","0.000000000000000000369393939393939394"
"Colorado","tech_related_equipment","2020","50177000.0","-0.000000000000000001423000000000000000"
"Colorado","tech_related_supplies_services","2020","172991000.0","0.000000000000000000306887755102040816"
"Connecticut","teacher_salaries_vocational_education","2010","42426000.0","0.000000000000000000546082474226804124"
"Connecticut","teacher_salaries_vocational_education","2011","42555000.0","0.000000000000000000280505050505050505"
"Connecticut","teacher_salaries_vocational_education","2012","43871000.0","0.000000000000000001383900000000000000"
"Connecticut","teacher_salaries_vocational_education","2013","47354000.0","0.000000000000000000154705882352941176"
"Connecticut","teacher_salaries_vocational_education","2014","45845000.0","0.000000000000000001556250000000000000"
"Connecticut","teacher_salaries_vocational_education","2015","47678000.0","0.000000000000000000683229166666666667"
"Connecticut","teacher_salaries_vocational_education","2016","51681000.0","0.000000000000000000460300000000000000"
"Connecticut","teacher_salaries_vocational_education","2017","53905000.0","-0.000000000000000001746800000000000000"
"Connecticut","teacher_salaries_vocational_education","2018","18556000.0","-0.000000000000000000622597402597402597"
"Connecticut","tech_related_equipment","2018","33214000.0","0.000000000000000002365161290322580645"
"Connecticut","tech_related_supplies_services","2018","42819000.0","0.000000000000000000095923566878980892"
"Connecticut","teacher_salaries_vocational_education","2019","18237000.0","0.000000000000000000680649350649350649"
"Connecticut","tech_related_equipment","2019","33641000.0","0.000000000000000000200655737704918033"
"Connecticut","tech_related_supplies_services","2019","38652000.0","-0.000000000000000000649617834394904459"
"Connecticut","teacher_salaries_vocational_education","2020","19621000.0","-0.000000000000000000812875000000000000"
"Connecticut","tech_related_equipment","2020","45136000.0","0.000000000000000000808571428571428571"
"Connecticut","tech_related_supplies_services","2020","36884000.0","0.000000000000000000460580645161290323"
"Delaware","teacher_salaries_vocational_education","2010","16877000.0","-0.000000000000000002308421052631578947"
"Delaware","teacher_salaries_vocational_education","2011","16647000.0","-0.000000000000000000155555555555555556"
"Delaware","teacher_salaries_vocational_education","2012","11007000.0","-0.000000000000000002041578947368421053"
"Delaware","teacher_salaries_vocational_education","2013","13634000.0","0.000000000000000002334210526315789474"
"Delaware","teacher_salaries_vocational_education","2014","13939000.0","-0.000000000000000003324210526315789474"
"Delaware","teacher_salaries_vocational_education","2015","13965000.0","0.000000000000000003708421052631578947"
"Delaware","teacher_salaries_vocational_education","2016","13809000.0","-0.000000000000000003562105263157894737"
"Delaware","tech_related_supplies_services","2016","105093000.0","0.000000000000000001335789473684210526"
"Delaware","teacher_salaries_vocational_education","2017","14179000.0","-0.000000000000000001389473684210526316"
"Delaware","teacher_salaries_vocational_education","2018","14440000.0","0.000000000000000000724736842105263158"
"Delaware","teacher_salaries_vocational_education","2019","12224000.0","0.000000000000000002674210526315789474"
"Delaware","cares_act_expenditure_tech_related_supplies_services","2020","184000.0",NULL
"Delaware","teacher_salaries_vocational_education","2020","27091000.0","0.000000000000000001587368421052631579"
"Delaware","tech_related_equipment","2020","13046000.0","0.000000000000000000886842105263157895"
"Delaware","tech_related_supplies_services","2020","40194000.0","0.000000000000000003988947368421052632"
"District of Columbia","teacher_salaries_vocational_education","2010","3460000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2011","380000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2012","550000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2013","540000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2014","1359000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2015","4519000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2016","5261000.0",NULL
"District of Columbia","tech_related_equipment","2016","8394000.0",NULL
"District of Columbia","tech_related_supplies_services","2016","3332000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2017","5061000.0",NULL
"District of Columbia","tech_related_equipment","2017","12225000.0",NULL
"District of Columbia","tech_related_supplies_services","2017","3774000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2018","7068000.0",NULL
"District of Columbia","tech_related_equipment","2018","7551000.0",NULL
"District of Columbia","tech_related_supplies_services","2018","3058000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2019","7565000.0",NULL
"District of Columbia","tech_related_equipment","2019","8178000.0",NULL
"District of Columbia","tech_related_supplies_services","2019","6595000.0",NULL
"District of Columbia","cares_act_expenditure_tech_related_equipment","2020","1239000.0",NULL
"District of Columbia","teacher_salaries_vocational_education","2020","9218000.0",NULL
"District of Columbia","tech_related_equipment","2020","15035000.0",NULL
"District of Columbia","tech_related_supplies_services","2020","12885000.0",NULL
"Florida","teacher_salaries_vocational_education","2010","211794000.0","-0.000000000000000000591818181818181818"
"Florida","teacher_salaries_vocational_education","2011","208987000.0","0.000000000000000000541363636363636364"
"Florida","teacher_salaries_vocational_education","2012","204187000.0","0.000000000000000000154477611940298507"
"Florida","teacher_salaries_vocational_education","2013","191851000.0","0.000000000000000000279552238805970149"
"Florida","teacher_salaries_vocational_education","2014","207929000.0","-0.000000000000000000709104477611940299"
"Florida","teacher_salaries_vocational_education","2015","212017000.0","-0.000000000000000001217014925373134328"
"Florida","teacher_salaries_vocational_education","2016","205292000.0","-0.000000000000000000480757575757575758"
"Florida","teacher_salaries_vocational_education","2017","213983000.0","0.000000000000000000827611940298507463"
"Florida","teacher_salaries_vocational_education","2018","215683000.0","0.000000000000000002681666666666666667"
"Florida","tech_related_equipment","2018","144195000.0","-0.000000000000000001375076923076923077"
"Florida","tech_related_supplies_services","2018","448403000.0","0.000000000000000000917462686567164179"
"Florida","teacher_salaries_vocational_education","2019","220259000.0","-0.000000000000000000586363636363636364"
"Florida","tech_related_equipment","2019","158183000.0","0.000000000000000000579230769230769231"
"Florida","tech_related_supplies_services","2019","490380000.0","0.000000000000000000020895522388059701"
"Florida","teacher_salaries_vocational_education","2020","235269000.0","-0.000000000000000001263437500000000000"
"Florida","tech_related_equipment","2020","159943000.0","-0.000000000000000001233437500000000000"
"Florida","tech_related_supplies_services","2020","706093000.0","-0.000000000000000000610606060606060606"
"Georgia","teacher_salaries_vocational_education","2010","181681000.0","0.000000000000000000055810055865921788"
"Georgia","teacher_salaries_vocational_education","2011","175070000.0","-0.000000000000000001167039106145251397"
"Georgia","teacher_salaries_vocational_education","2012","174904000.0","0.000000000000000000326983240223463687"
"Georgia","teacher_salaries_vocational_education","2013","171637000.0","0.000000000000000000359608938547486034"
"Georgia","teacher_salaries_vocational_education","2014","169838000.0","-0.000000000000000001469664804469273743"
"Georgia","teacher_salaries_vocational_education","2015","173885000.0","-0.000000000000000000539833333333333333"
"Georgia","teacher_salaries_vocational_education","2016","181548000.0","-0.000000000000000000591944444444444444"
"Georgia","tech_related_equipment","2016","47639000.0","0.000000000000000000046274509803921569"
"Georgia","tech_related_supplies_services","2016","355933000.0","0.000000000000000000354744897959183673"
"Georgia","teacher_salaries_vocational_education","2017","196733000.0","0.000000000000000000791000000000000000"
"Georgia","tech_related_equipment","2017","58285000.0","-0.000000000000000000689677419354838710"
"Georgia","tech_related_supplies_services","2017","377273000.0","0.000000000000000000306530612244897959"
"Georgia","teacher_salaries_vocational_education","2018","206299000.0","0.000000000000000000068539325842696629"
"Georgia","tech_related_equipment","2018","66344000.0","0.000000000000000000171089108910891089"
"Georgia","tech_related_supplies_services","2018","500333000.0","0.000000000000000000188051282051282051"
"Georgia","teacher_salaries_vocational_education","2019","213999000.0","0.000000000000000000894525139664804469"
"Georgia","tech_related_equipment","2019","101931000.0","0.000000000000000000360388349514563107"
"Georgia","tech_related_supplies_services","2019","505905000.0","0.000000000000000000210765306122448980"
"Georgia","cares_act_expenditure_tech_related_supplies_services","2020","4606000.0","-0.000000000000000001319166666666666667"
"Georgia","teacher_salaries_vocational_education","2020","226904000.0","0.000000000000000000517597765363128492"
"Georgia","tech_related_equipment","2020","43459000.0","0.000000000000000000246509433962264151"
"Georgia","tech_related_supplies_services","2020","535280000.0","0.000000000000000000207755102040816327"
"Hawaii","teacher_salaries_vocational_education","2010","4885000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2011","5088000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2012","4846000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2013","4578000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2014","4871000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2015","4893000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2016","5164000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2017","5251000.0",NULL
"Hawaii","tech_related_equipment","2017","16413000.0",NULL
"Hawaii","tech_related_supplies_services","2017","4103000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2018","5428000.0",NULL
"Hawaii","tech_related_equipment","2018","12167000.0",NULL
"Hawaii","tech_related_supplies_services","2018","4098000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2019","5661000.0",NULL
"Hawaii","tech_related_equipment","2019","2401000.0",NULL
"Hawaii","tech_related_supplies_services","2019","22767000.0",NULL
"Hawaii","teacher_salaries_vocational_education","2020","5328000.0",NULL
"Hawaii","tech_related_equipment","2020","1881000.0",NULL
"Hawaii","tech_related_supplies_services","2020","22765000.0",NULL
"Idaho","teacher_salaries_vocational_education","2010","7035000.0","-0.000000000000000000476410256410256410"
"Idaho","teacher_salaries_vocational_education","2011","7124000.0","0.000000000000000001503809523809523810"
"Idaho","teacher_salaries_vocational_education","2012","8514000.0","0.000000000000000001226363636363636364"
"Idaho","teacher_salaries_vocational_education","2013","9352000.0","0.000000000000000000835609756097560976"
"Idaho","teacher_salaries_vocational_education","2014","8451000.0","0.000000000000000001528292682926829268"
"Idaho","teacher_salaries_vocational_education","2015","8761000.0","0.000000000000000002703333333333333333"
"Idaho","teacher_salaries_vocational_education","2016","9111000.0","0.000000000000000001546279069767441860"
"Idaho","teacher_salaries_vocational_education","2017","9975000.0","0.000000000000000000383023255813953488"
"Idaho","teacher_salaries_vocational_education","2018","10526000.0","-0.000000000000000001112790697674418605"
"Idaho","teacher_salaries_vocational_education","2019","11399000.0","0.000000000000000001129047619047619048"
"Idaho","teacher_salaries_vocational_education","2020","11913000.0","-0.000000000000000000786904761904761905"
"Indiana","tech_related_equipment","2016","193157000.0","-0.000000000000000000488338983050847458"
"Indiana","tech_related_supplies_services","2016","159233000.0","0.000000000000000000015750798722044728"
"Indiana","tech_related_equipment","2017","187330000.0","-0.000000000000000000262210884353741497"
"Indiana","tech_related_supplies_services","2017","162515000.0","-0.000000000000000000362300319488817891"
"Indiana","teacher_salaries_vocational_education","2018","86404000.0","-0.000000000000000000216040816326530612"
"Indiana","tech_related_equipment","2018","194569000.0","0.000000000000000000357094594594594595"
"Indiana","tech_related_supplies_services","2018","174361000.0","-0.000000000000000000426869009584664537"
"Indiana","teacher_salaries_vocational_education","2019","90693000.0","-0.000000000000000000043040000000000000"
"Indiana","tech_related_equipment","2019","198852000.0","-0.000000000000000000315685618729096990"
"Indiana","tech_related_supplies_services","2019","274396000.0","-0.000000000000000000074664536741214058"
"Indiana","teacher_salaries_vocational_education","2020","98277000.0","-0.000000000000000000686944444444444444"
"Indiana","tech_related_equipment","2020","22396000.0","0.000000000000000001847034883720930233"
"Indiana","tech_related_supplies_services","2020","283742000.0","0.000000000000000001318520900321543408"
"Iowa","teacher_salaries_vocational_education","2010","79822000.0","0.000000000000000000621238938053097345"
"Iowa","teacher_salaries_vocational_education","2011","76511000.0","-0.000000000000000000619189189189189189"
"Iowa","teacher_salaries_vocational_education","2012","76544000.0","0.000000000000000000159439252336448598"
"Iowa","teacher_salaries_vocational_education","2013","76470000.0","0.000000000000000000201562500000000000"
"Iowa","teacher_salaries_vocational_education","2014","80112000.0","0.000000000000000001371560509554140127"
"Iowa","teacher_salaries_vocational_education","2015","80851000.0","-0.000000000000000000961838709677419355"
"Iowa","tech_related_equipment","2015","57437000.0","-0.000000000000000000747084639498432602"
"Iowa","tech_related_supplies_services","2015","43677000.0","-0.000000000000000000874548104956268222"
"Iowa","teacher_salaries_vocational_education","2016","81438000.0","0.000000000000000000334174757281553398"
"Iowa","tech_related_equipment","2016","64992000.0","-0.000000000000000001064622641509433962"
"Iowa","tech_related_supplies_services","2016","48550000.0","0.000000000000000000015689149560117302"
"Iowa","teacher_salaries_vocational_education","2017","81255000.0","-0.000000000000000000458371335504885993"
"Iowa","tech_related_equipment","2017","66786000.0","-0.000000000000000001252307692307692308"
"Iowa","tech_related_supplies_services","2017","50522000.0","-0.000000000000000000925693215339233038"
"Iowa","teacher_salaries_vocational_education","2018","81816000.0","0.000000000000000000366118421052631579"
"Iowa","tech_related_equipment","2018","62603000.0","0.000000000000000000159093750000000000"
"Iowa","tech_related_supplies_services","2018","52800000.0","0.000000000000000000643598820058997050"
"Iowa","teacher_salaries_vocational_education","2019","82868000.0","0.000000000000000000338456375838926174"
"Iowa","tech_related_equipment","2019","66047000.0","0.000000000000000001224905660377358491"
"Iowa","tech_related_supplies_services","2019","56036000.0","-0.000000000000000001068694362017804154"
"Iowa","cares_act_expenditure_tech_related_equipment","2020","4191000.0","0.000000000000000001692321428571428571"
"Iowa","cares_act_expenditure_tech_related_supplies_services","2020","604000.0","-0.000000000000000018860714285714285714"
"Iowa","teacher_salaries_vocational_education","2020","83592000.0","-0.000000000000000001664276094276094276"
"Iowa","tech_related_equipment","2020","72135000.0","-0.000000000000000001030537974683544304"
"Iowa","tech_related_supplies_services","2020","60394000.0","0.000000000000000001274324324324324324"
"Kansas","teacher_salaries_vocational_education","2010","64673000.0","0.000000000000000001052417582417582418"
"Kansas","teacher_salaries_vocational_education","2011","63892000.0","0.000000000000000000371962962962962963"
"Kansas","teacher_salaries_vocational_education","2012","62742000.0","0.000000000000000000803207547169811321"
"Kansas","teacher_salaries_vocational_education","2013","64622000.0","-0.000000000000000000596075471698113208"
"Kansas","teacher_salaries_vocational_education","2014","64262000.0","0.000000000000000000620874524714828897"
"Kansas","teacher_salaries_vocational_education","2015","68456000.0","0.000000000000000001024528301886792453"
"Kansas","teacher_salaries_vocational_education","2016","68072000.0","0.000000000000000000872895752895752896"
"Kansas","teacher_salaries_vocational_education","2017","71060000.0","0.000000000000000000347396226415094340"
"Kansas","teacher_salaries_vocational_education","2018","75141000.0","-0.000000000000000000469702602230483271"
"Kansas","tech_related_supplies_services","2018","41621000.0","-0.000000000000000000866598639455782313"
"Kansas","teacher_salaries_vocational_education","2019","82076000.0","0.000000000000000000796208178438661710"
"Kansas","tech_related_supplies_services","2019","48164000.0","0.000000000000000000681114864864864865"
"Kansas","teacher_salaries_vocational_education","2020","82485000.0","0.000000000000000000281623616236162362"
"Kansas","tech_related_supplies_services","2020","56888000.0","-0.000000000000000000365051194539249147"
"Kentucky","teacher_salaries_vocational_education","2010","19482000.0","0.000000000000000000250098039215686275"
"Kentucky","teacher_salaries_vocational_education","2011","19822000.0","-0.000000000000000000345533980582524272"
"Kentucky","teacher_salaries_vocational_education","2012","21168000.0","0.000000000000000000364949494949494949"
"Kentucky","teacher_salaries_vocational_education","2013","20648000.0","0.000000000000000000214339622641509434"
"Kentucky","teacher_salaries_vocational_education","2014","20427000.0","0.000000000000000000171759259259259259"
"Kentucky","teacher_salaries_vocational_education","2015","21126000.0","0.000000000000000000023113207547169811"
"Kentucky","tech_related_equipment","2015","73586000.0","0.000000000000000000101497005988023952"
"Kentucky","tech_related_supplies_services","2015","56710000.0","-0.000000000000000000573930635838150289"
"Kentucky","teacher_salaries_vocational_education","2016","22125000.0","0.000000000000000000803653846153846154"
"Kentucky","tech_related_equipment","2016","74818000.0","0.000000000000000000014761904761904762"
"Kentucky","tech_related_supplies_services","2016","47870000.0","0.000000000000000000345670731707317073"
"Kentucky","teacher_salaries_vocational_education","2017","24126000.0","0.000000000000000000134285714285714286"
"Kentucky","tech_related_equipment","2017","68330000.0","-0.000000000000000000740240963855421687"
"Kentucky","tech_related_supplies_services","2017","51623000.0","-0.000000000000000001547738095238095238"
"Kentucky","teacher_salaries_vocational_education","2018","26292000.0","-0.000000000000000000438019801980198020"
"Kentucky","tech_related_equipment","2018","65183000.0","0.000000000000000000640484848484848485"
"Kentucky","tech_related_supplies_services","2018","53869000.0","-0.000000000000000000086428571428571429"
"Kentucky","teacher_salaries_vocational_education","2019","28187000.0","-0.000000000000000000653018867924528302"
"Kentucky","tech_related_equipment","2019","66749000.0","0.0000000000000000000048795180722891566265"
"Kentucky","tech_related_supplies_services","2019","107861000.0","0.000000000000000000086820809248554913"
"Kentucky","cares_act_expenditure_tech_related_equipment","2020","3619000.0","-0.000000000000000003145833333333333333"
"Kentucky","cares_act_expenditure_tech_related_supplies_services","2020","3160000.0","-0.000000000000000002940000000000000000"
"Kentucky","teacher_salaries_vocational_education","2020","34867000.0","-0.000000000000000000205339805825242718"
"Kentucky","tech_related_equipment","2020","72915000.0","-0.000000000000000000836975308641975309"
"Kentucky","tech_related_supplies_services","2020","105576000.0","0.000000000000000000733837209302325581"
"Louisiana","teacher_salaries_vocational_education","2010","77985000.0","0.000000000000000001313142857142857143"
"Louisiana","teacher_salaries_vocational_education","2011","77091000.0","0.000000000000000001242608695652173913"
"Louisiana","teacher_salaries_vocational_education","2012","74344000.0","0.000000000000000000144202898550724638"
"Louisiana","teacher_salaries_vocational_education","2013","70351000.0","-0.000000000000000000456142857142857143"
"Louisiana","teacher_salaries_vocational_education","2014","68094000.0","0.000000000000000001597571428571428571"
"Louisiana","teacher_salaries_vocational_education","2015","68098000.0","0.000000000000000000106666666666666667"
"Louisiana","teacher_salaries_vocational_education","2016","71776000.0","0.000000000000000000323188405797101449"
